logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
LARP1	-0.169336750235295	-0.404590214594133	0.0659167141235434	6.66358352963317	-1.41937448093895	0.157345223516689	0.284611234413972	-5.22853997589362
MRVI1	0.235721768097805	-0.0919032853005468	0.563346821496156	7.53077401168342	1.41874513293786	0.157528464967444	0.284896766134513	-5.22939196555568
ISOC2	-0.0958824715915814	-0.22915913316738	0.0373941899842176	4.03319983698995	-1.41862273051557	0.157564122667414	0.284915337507851	-5.22955762676092
NUBP2	0.0966315698096603	-0.0377015128918926	0.230964652511213	4.3980571699196	1.41846248147707	0.157610814979629	0.284953853021008	-5.22977448896526
PKP3	-0.0777831630523673	-0.185943494987753	0.0303771688830185	2.26016972014573	-1.41807561089346	0.157723582318108	0.285111797805059	-5.23029793524779
ALPL	0.273840646362743	-0.106992708698003	0.654674001423488	7.88299265260301	1.41789715744513	0.157775619741046	0.285134850848242	-5.23053934042787
CRH	-0.0687916548450502	-0.164463673265662	0.0268803635755616	2.5892393101407	-1.41785761438577	0.157787152358544	0.285134850848242	-5.23059282877942
COMMD6	-0.312799077637491	-0.747853539798709	0.122255384523726	5.55326562568342	-1.41776299227162	0.157814751232899	0.285138808297471	-5.23072081448646
ZNF358	-0.0675105072441404	-0.161470009264151	0.0264489947758699	2.39878589748744	-1.41681277513684	0.15809210981556	0.285593956270157	-5.23200561274915
IGLL5	-0.111629439530607	-0.267049177194949	0.0437902981337352	2.3508346248593	-1.4162971202336	0.158242779772535	0.285796843396214	-5.23270248188721
EFHC2	-0.206440328862028	-0.493872358009139	0.0809917002850836	2.8919452990804	-1.4162541022714	0.158255354202822	0.285796843396214	-5.23276060622724
ILKAP	0.129351872917023	-0.0508063887602073	0.309510134594253	4.965143716201	1.41579488196322	0.158389634795721	0.285993319658501	-5.23338098062416
GFER	0.0833575557608786	-0.0327629599722464	0.199478071494003	2.99559299612563	1.41552588343813	0.158468333002458	0.286089387540795	-5.23374428723338
DTD1	0.13520839449546	-0.0531928868618105	0.32360967585273	4.01471413667839	1.41514715666177	0.15857918385923	0.286243461680599	-5.23425567707418
MAFB	0.2320698922836	-0.0913576638401905	0.55549744840739	7.74964469302513	1.41489294449527	0.158653623267486	0.286331772323533	-5.23459886128686
AP3M1	0.122386656543518	-0.0482142199359553	0.292987533022991	5.36396043115578	1.41460312094729	0.15873852304839	0.286435301185003	-5.23499004689127
ACADM	-0.199030201901003	-0.476484085624296	0.0784236818222897	4.0719841568392	-1.41452287372934	0.158762036479301	0.286435301185003	-5.23509834566684
LPAR1	0.0763686040566718	-0.0301428984957525	0.182880106609096	3.09922435734171	1.41383959593125	0.158962352956617	0.2867506067962	-5.23602022921062
ROPN1L	0.201722499247491	-0.0796727519803816	0.483117750475363	7.61377126205025	1.413576691825	0.15903947984338	0.286843626294184	-5.23637482518821
DOK4	0.1188732180703	-0.0470539620665236	0.284800398207124	3.01248267817085	1.4126946051897	0.159298461720225	0.287264556873592	-5.2375640812927
PROM1	-0.0867918799863712	-0.207992115782449	0.034408355809707	2.35895336039698	-1.41207391461648	0.159480889940227	0.287547324374876	-5.23840047944063
CARD14	-0.0702540773689622	-0.168386110421946	0.0278779556840221	2.42148524374874	-1.4117003996012	0.159590747082421	0.287699174901033	-5.23890362800428
BACH2	0.133555633765664	-0.0530854782022586	0.320196745733586	3.00885604601508	1.41103146640245	0.159787635859413	0.287943141818992	-5.23980439788532
TMEM211	-0.0871558943228115	-0.208956789206922	0.0346450005612991	3.98980368592462	-1.41100347697324	0.159795878089996	0.287943141818992	-5.23984207868483
SNORA49	-0.0814449450918215	-0.195266719557488	0.0323768293738449	2.73543372941206	-1.41097910489324	0.15980305535989	0.287943141818992	-5.23987488902772
CCDC25	0.100503391628408	-0.0399624245044286	0.240969207761244	2.81185234244221	1.41088582585357	0.159830527128461	0.287946408000577	-5.24000045862611
FAM199X	0.127586633001436	-0.0507893112423535	0.305962577245225	2.94491343711558	1.41042725267625	0.159965634621922	0.288143555654448	-5.24061765858514
COMMD7	0.123731209500002	-0.0492917731458022	0.296754192145805	7.0465910630603	1.41012386735535	0.160055067576715	0.288258380411795	-5.24102588105046
MPG	0.107513102467481	-0.0428772591075577	0.257903464042519	5.29853207132161	1.40968860845304	0.160183441184055	0.288443288987078	-5.24161139680031
DIAPH2	0.194735450027022	-0.0777178528306438	0.467188752884687	4.2974273151809	1.40940153740733	0.160268151735795	0.288518891604076	-5.24199747148388
GLT25D2	-0.133128206452413	-0.319391044975405	0.0531346320705789	3.71598133617588	-1.40937207907828	0.160276846396347	0.288518891604076	-5.242037084898
BAIAP3	-0.0823066985927765	-0.197472049087732	0.032858651902179	2.98288264642211	-1.40927305307579	0.16030607667122	0.288525227330302	-5.24217024190398
MED23	0.241154625197272	-0.0964514261283289	0.578760676522872	5.13011696037186	1.40853347510118	0.160524512049709	0.288780982674051	-5.24316443823292
OSBPL3	0.0959216443916797	-0.0383672481026294	0.230210536885989	2.94007306552261	1.40850477162157	0.160532994228442	0.288780982674051	-5.24320301330333
H2AFX	-0.21999515262817	-0.527985689923591	0.0879953846672499	6.79475391785427	-1.40850222598748	0.160533746506443	0.288780982674051	-5.24320643438498
ETV3L	-0.0732996755648019	-0.175922610276667	0.029323259147063	4.10006288401005	-1.40844347383601	0.160551109508412	0.288780982674051	-5.2432853898105
SOX4	0.167619121541369	-0.0670757495277475	0.402313992610486	3.87988720425126	1.40832134258229	0.160587207488967	0.288799622186088	-5.24344950837157
PCCB	-0.0736430788794835	-0.176803249745201	0.0295170919862339	3.16814601352261	-1.4076726863114	0.160779032516135	0.289098269972131	-5.24432093148755
RNASE3	-0.366412127041841	-0.879748100459894	0.146923846376211	5.69591506938693	-1.40750497531858	0.16082865751619	0.289141171843429	-5.24454617517794
FSHR	-0.0729288742025345	-0.175111775865561	0.0292540274604922	2.43270123890955	-1.4073531120408	0.16087360330007	0.289175648924136	-5.24475011196673
COQ3	0.0912675665588227	-0.0366499134801456	0.219185046597791	2.77097148974372	1.40691666976177	0.161002826923527	0.289361582917332	-5.24533608913804
NSUN5P1	0.153338760451461	-0.0616489902417768	0.368326511144699	3.96161330130653	1.40643618582407	0.161145181929342	0.289571053900894	-5.24598099172604
MRPL35	0.165039772363463	-0.0665742077144657	0.396653752441392	3.89271728627638	1.40509486226878	0.161543088453864	0.290239599524378	-5.24778016588656
TAOK2	-0.0918273415714959	-0.220725719448698	0.0370710363057062	3.06931972471357	-1.40477367134342	0.161638481264374	0.290364500840213	-5.24821074332009
RPL7	-0.234604740533952	-0.563950184960144	0.0947407038922392	6.0838852510603	-1.40464611481061	0.161676377084883	0.290386092132932	-5.24838171443751
PGP	0.139039036013156	-0.0561715180220908	0.334249590048403	6.25012060836683	1.40447901132332	0.161726032151036	0.290406903686728	-5.24860566952421
POLR1C	0.101932512463415	-0.0411852434316881	0.245050268358518	3.03947928890452	1.40443295160282	0.161739720909112	0.290406903686728	-5.24866739499755
TMEM128	0.100001312103781	-0.0404716398177315	0.240474264025293	4.12451780143719	1.40376622492402	0.161937968034965	0.29071634575082	-5.24956066547996
FAM83E	-0.0873297962890938	-0.210034665142063	0.0353750725638758	3.16246062984422	-1.40340316271933	0.162046000059493	0.290834853087817	-5.25004691606386
MBNL2	-0.188755128569821	-0.453976375113224	0.0764661179735811	2.80298959662312	-1.40337019272262	0.162055813255937	0.290834853087817	-5.25009106680195
LSM2	0.14823444954926	-0.0601882447265794	0.356657143825098	4.64608024457789	1.40244532385776	0.162331275580555	0.29125388963362	-5.25132916188137
MRPL46	0.125247705923484	-0.0508590288490877	0.301354440696055	3.36823172303518	1.40241198490543	0.162341211874736	0.29125388963362	-5.25137377683571
HAUS2	-0.0754066866279279	-0.181524168965417	0.0307107957095615	2.79995136045729	-1.40121481364587	0.162698321585073	0.291847916372712	-5.25297517039034
CA12	-0.065865534440221	-0.158566773746206	0.0268357048657635	2.54858079964824	-1.40105272560067	0.162746717423959	0.291888071429066	-5.253191884124
PARD3	-0.0962975642618367	-0.231842967576738	0.0392478390530647	2.41429636622111	-1.4009166842406	0.162787344753072	0.291914282968836	-5.25337375415587
RACGAP1	-0.180793193397416	-0.435344574964653	0.0737581881698208	3.0528084861206	-1.40051710319705	0.162906720016255	0.2920816763097	-5.25390784324469
VPRBP	0.141279841505977	-0.0576916658750866	0.34025134888704	4.60154904294975	1.40013885674236	0.163019782821959	0.292237700132272	-5.25441327850018
TRAPPC2L	0.205247407852223	-0.083841918068046	0.494336733772492	5.79492187910553	1.39999802794412	0.163061893616713	0.292266502182839	-5.25460142808539
TMEM49	0.210977659439505	-0.0863197758833661	0.508275094762375	7.85924501364322	1.3993524313758	0.163255046460257	0.29256597434957	-5.2554637183402
MUDENG	0.182846204802249	-0.074858278379488	0.440550687983987	4.95911695242211	1.39909039797801	0.163333492503621	0.29265982003443	-5.25581359173683
TMEM65	0.172848985343854	-0.0708141813333949	0.416512152021103	3.23698647536181	1.39881006917865	0.163417447414644	0.29272615814438	-5.25618782252062
LLPH	0.15324512404161	-0.0627952237607193	0.369285471843939	6.12876734771357	1.39872905609503	0.163441715906691	0.29272615814438	-5.25629595894237
LOC100293342	-0.0936487189880415	-0.225674077584813	0.0383766396087301	3.23826941986432	-1.39870550686123	0.163448770890455	0.29272615814438	-5.25632739135428
PPP4R2	-0.259646589772353	-0.625723602830559	0.106430423285854	7.66134632058794	-1.39859497355239	0.163481888039247	0.292738750211653	-5.25647491909783
NDUFA8	0.141791348608797	-0.058150142043389	0.341732839260984	6.38899828140201	1.39839095748495	0.163543027163885	0.292752326174373	-5.25674718737733
EIF3I	0.137573924980871	-0.0564221055637665	0.331569955525509	5.9225918978794	1.39837961253364	0.163546427505643	0.292752326174373	-5.256762326564
FFAR3	-0.183664884036584	-0.442682719685347	0.075352951612179	2.82694143313065	-1.3982288483474	0.163591620083217	0.292752326174373	-5.25696350129497
MGLL	-0.275009069680056	-0.662849282409351	0.112831143049238	5.1931224191005	-1.3982215132982	0.163593819055381	0.292752326174373	-5.25697328839924
TRIM46	-0.108725865031325	-0.262096747572719	0.0446450175100685	3.23570727090452	-1.39788599686498	0.163694427421834	0.292885660798442	-5.25742091182144
RPS3	0.149484228664276	-0.0614385705094397	0.360407027837992	9.87284704090452	1.39750589336012	0.163808462476029	0.293042972406503	-5.2579278931369
TTLL4	0.0977119741413208	-0.0402030654377793	0.235627013720421	2.97888037739698	1.39706933034127	0.163939510386989	0.293230663940515	-5.25851001335097
CHCHD4	0.0770567963687205	-0.0317248968402532	0.185838489577694	2.6018544079799	1.39680870945114	0.16401778174969	0.293323911839844	-5.25885744452116
STK24	0.0775604756585366	-0.0319602318292549	0.187081183146328	9.42034270834673	1.39645203306153	0.164124947099113	0.293397337263136	-5.25933282339756
TFCP2	0.116723430572453	-0.0481014811272958	0.281548342272202	3.44008295894472	1.39642299231862	0.164133674886587	0.293397337263136	-5.25937152370987
CLCNKA	-0.0897991721518401	-0.216606273919785	0.0370079296161052	3.87586886094975	-1.39640230086657	0.164139893626858	0.293397337263136	-5.25939909709829
ROPN1B	-0.0764833458694412	-0.184498325672564	0.0315316339336813	2.79796638015075	-1.39625483222493	0.164184219967495	0.293397337263136	-5.25959560192607
SIGLEC1	0.262367084944287	-0.108170263079323	0.632904432967896	2.78809886529648	1.39623705800995	0.164189563180582	0.293397337263136	-5.25961928503928
PI4KB	-0.087629903194884	-0.211424322887717	0.0361645164979492	5.32751852125126	-1.39583171889664	0.164311450423521	0.293568396219192	-5.26015929576877
WHSC1	-0.117971988430895	-0.284664742460211	0.0487207655984218	3.53057349419598	-1.39554542425449	0.164397581845079	0.293648860087706	-5.26054061759315
PCMT1	-0.13317180538283	-0.321346722337013	0.055003111571354	7.73147619333668	-1.39550807490344	0.164408820881399	0.293648860087706	-5.26059035832324
C14orf169	0.0870653766092784	-0.0359919662201424	0.210122719438699	2.82384197221608	1.39514629214417	0.164517717465984	0.293796598568312	-5.26107210208299
ABCG1	0.308008377992825	-0.127399200052066	0.743415956037715	4.95580861172362	1.39491693124255	0.164586783422632	0.293849552738565	-5.26137745175448
UBR5	0.136270597886418	-0.0563731687027614	0.328914364475598	5.68927532996985	1.39485479523899	0.164605497819936	0.293849552738565	-5.26146016535399
NIPBL	0.107485222829744	-0.0444724651012028	0.25944291076069	6.47745825929146	1.39478697624678	0.164625925687699	0.293849552738565	-5.2615504398578
SNX17	0.0791870460011959	-0.0328141947067059	0.191188286709098	7.7667073749397	1.39416157269861	0.164814395158024	0.294139176600406	-5.26238271772707
ZNF451	-0.183820004184839	-0.443935391687894	0.0762953833182149	4.00833660282915	-1.39350498548292	0.165012438107537	0.294430969011761	-5.26325610075782
CPAMD8	0.0748965282745089	-0.0310906860198849	0.180883742568903	2.56531199612563	1.39344556903492	0.165030368480126	0.294430969011761	-5.26333511578316
NDUFS1	0.134087363626016	-0.0556742662689175	0.32384899352095	4.67123557115075	1.39335329652683	0.165058216905158	0.29443384360351	-5.26345781792913
LOC286052	0.205002650353658	-0.0851983928225635	0.49520369352988	4.36433652737186	1.3929717408439	0.165173410658655	0.294583794770485	-5.26396511854366
POLR1E	0.0919305505836925	-0.0382126299511655	0.22207373111855	2.68722867009045	1.39290098167289	0.165194779940355	0.294583794770485	-5.26405918203658
CTU2	0.142141881503823	-0.0592250986916667	0.343508861699313	6.46702895400503	1.39192425284208	0.165489966456479	0.295063298947347	-5.26535711514439
COX16	0.163284776936394	-0.068055746155272	0.39462530002806	3.50049949263819	1.39179663923436	0.165528563298332	0.295078165547005	-5.26552662949619
PRKCZ	0.196033052325681	-0.0817196889466426	0.473785793598005	4.60866449157789	1.39172281767685	0.165550893805377	0.295078165547005	-5.265624682723
AATK	0.143626541577234	-0.0599236240786313	0.347176707233099	6.1379863268191	1.39137771236138	0.165655316054127	0.295192284324971	-5.26608300004541
COL25A1	-0.0763824641829265	-0.184646076020963	0.03188114765511	2.54192314221106	-1.39121083956382	0.165705826466326	0.295192284324971	-5.26630457560976
MRPL32	-0.142451064487088	-0.344368595984402	0.0594664670102263	4.08159577574372	-1.39114843056451	0.165724719927726	0.295192284324971	-5.26638743628408
SMAP1	0.131907331310854	-0.0550781362476361	0.318892798869345	5.79351374051256	1.39105044260496	0.165754387721724	0.295192284324971	-5.26651752793374
KIAA0831	-0.126006735373267	-0.304632192879292	0.0526187221327584	3.50453265083417	-1.39101625528633	0.165764739556247	0.295192284324971	-5.26656291389361
CYC1	0.110266393672883	-0.046048738527399	0.266581525873165	7.20713848253769	1.39098980887226	0.165772747800389	0.295192284324971	-5.26659802253323
SMARCD2	0.0965827474870871	-0.0403852241912102	0.233550719165384	5.32405793381407	1.39047226476555	0.165929524465296	0.295424579335165	-5.26728495072316
RAE1	0.127783196928025	-0.0534511635905789	0.309017557446629	6.60545937870854	1.3903207643048	0.165975438884259	0.295459450374231	-5.26748598750813
ZNF7	0.114574007545196	-0.047947405363897	0.277095420454289	3.49403950301508	1.39013607638288	0.166031424268298	0.295512235232171	-5.26773103406765
SMS	0.113720412934001	-0.0476272312115903	0.275068057079593	6.89847658137688	1.38981693355249	0.166128201377126	0.295637595282923	-5.26815440210832
ZNF593	0.148275449434004	-0.0621780790708044	0.358728977938812	3.13178221861307	1.38929616504033	0.166286211377752	0.295871866827514	-5.26884503788671
SMAD7	0.0881417502618365	-0.036977012641159	0.213260513164832	2.89243473061307	1.38912404225231	0.166338461379485	0.295905544604704	-5.26907324889514
TRIM23	-0.169816370554997	-0.410884788676404	0.0712520475664089	5.66315046080402	-1.38906009778276	0.166357875682684	0.295905544604704	-5.26915802335661
March 9	0.109393447458393	-0.0459299192399006	0.264716814156687	3.08236150528141	1.38878914387406	0.166440159567528	0.295971145254155	-5.26951719840264
AHRR	-0.0676590276700142	-0.163727039040992	0.0284089837009636	2.34365579629146	-1.3887649619177	0.166447504696041	0.295971145254155	-5.26954925053604
SNX6	0.13804238291775	-0.0579825865299708	0.334067352365472	7.33627382111055	1.38861819711753	0.166492088917504	0.296003520569111	-5.26974376917278
